year,last_name, first_name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2021,Smith, Will,519293,Braves,ATL,L,92.8,510,1079,6.701863354037267,0.4726598702502317,FF,4-Seamer,14.5,-14.2,-0.3,-2,7.1,-6.1,1.1,18,0.4655581947743468,0.6128266033254157
2021,Heaney, Andrew,571760,Yankees,NYY,L,79.4,509,2330,14.382716049382717,0.2184549356223176,CUKC,Curveball,46.8,-51.3,-4.5,-9,7,10.5,-3.5,-34,0.1422924901185771,0.14624505928853754
2021,Plesac, Zach,668676,Indians,CLE,R,86.7,509,2205,13.61111111111111,0.2308390022675737,SL,Slider,27.5,-33.9,-6.5,-19,0.1,4.3,-4.2,-97,0.010810810810810811,0.10540540540540541
2021,Irvin, Cole,608344,Athletics,OAK,L,90.5,508,2682,16.555555555555557,0.1894108873974646,SIFT,Sinker,20.9,-22.7,-1.8,-8,14.3,-14.3,0,0,0.2786885245901639,0.4180327868852459
2021,Allard, Kolby,663465,Rangers,TEX,L,86.3,507,2054,12.679012345679013,0.2468354430379747,FC,Cutter,30.6,-29.3,-1.3,-5,2.4,2.5,-0.1,-4,0.32,0.456
2021,Gilbert, Logan,669302,Mariners,SEA,R,83.4,507,2125,13.117283950617283,0.23858823529411766,SL,Slider,35.1,-38.1,-3,-8,6.5,7.2,-0.7,-10,0.15135135135135136,0.4702702702702703
2021,Márquez, Germán,608566,Rockies,COL,R,85.2,506,2788,17.316770186335404,0.18149210903873744,CUKC,Curveball,40.3,-43,-2.7,-6,4,5.9,-1.8,-31,0.25296442687747034,0.30434782608695654
2021,Plutko, Adam,592644,Orioles,BAL,R,91.6,506,1014,6.2592592592592595,0.4990138067061144,FF,4-Seamer,13.8,-15.8,1.9,12,4.4,-6.8,-2.4,-36,0.8859857482185273,0.20665083135391923
2021,Maeda, Kenta,628317,Twins,MIN,R,84.2,505,1775,10.95679012345679,0.28450704225352114,FS,Splitter,37,-34.5,2.5,7,12.4,-10.8,1.6,15,0.9117647058823529,0.7941176470588235
2021,Quintana, José,500779,Giants,SF,L,91.5,505,1240,7.654320987654321,0.40725806451612906,FF,4-Seamer,16.1,-16,-0.1,-1,3.6,-6.9,-3.3,-48,0.5083135391923991,0.1543942992874109
2021,Bender, Anthony,669622,Marlins,MIA,R,96.8,504,973,6.006172839506172,0.5179856115107914,SIFT,Sinker,26.9,-20.3,6.6,32,15.7,-15.4,0.4,2,0.9631147540983607,0.5081967213114754
2021,Neris, Héctor,593576,Phillies,PHI,R,84.2,503,1243,7.672839506172839,0.40466613032984716,FS,Splitter,38.1,-34.8,3.3,10,8.3,-10.8,-2.5,-23,0.9411764705882353,0.17647058823529413
2021,Mahle, Tyler,641816,Reds,CIN,R,86.4,503,3196,19.728395061728396,0.15738423028785983,FS,Splitter,28.4,-32.6,-4.2,-13,14.5,-11.2,3.4,30,0,1
2021,Strickland, Hunter,519326,Brewers,MIL,R,94.9,503,981,6.055555555555555,0.5127420998980632,FF,4-Seamer,16.5,-14.4,-2.1,-15,3.4,-7.3,-3.8,-53,0.1496437054631829,0.10451306413301663
2021,Feyereisen, J.P.,656420,Rays,TB,R,93.1,500,987,6.092592592592593,0.5065856129685917,FF,4-Seamer,10.9,-14.7,3.8,26,5.4,-6.6,-1.2,-18,0.9928741092636579,0.33016627078384797
2021,de Geus, Brett,676969,D-backs,ARI,R,93.8,500,911,5.6234567901234565,0.5488474204171241,SIFT,Sinker,24.7,-22.7,2,9,16.1,-15,1,7,0.75,0.639344262295082
